,city,job_title,company_name,location,summary,salary,og_salary_period
2861,seattle,clinical assistant ii  seattle vaccine trials unit,fred hutchinson cancer research center,seattle  wa, enters data utilizing the access program  at fred hutchinson cancer research center  home to three nobel laureates  interdisciplinary teams of world renowned   ,,
2864,seattle,director research finance   clinical research center admin,swedish medical center   seattle  wa,seattle  wa, ability to manage and understand data  to support this work  swedish employs numerous research staffincluding coordinators  scientists  and research nurses\    ,,
2865,seattle,software design engineer 3,sm diversity,seattle  wa, we have a team of 3 very senior data scientists – opportunity to learn machine learning  data science  interact with data scientist and product owners and   ,,
2866,seattle,data scientist position5 ,posh technologies,redmond  wa, perform and interpret data studies and product experiments concerning new data sources or new uses for existing data sources    ,,
2867,seattle,computer vision research scientist  phd university grad,oculus vr,redmond  wa, experience with statistical analysis of data and mathematical modeling  oculus is a world leader in the design of virtual reality systems    ,,
2868,seattle,product marketing manager,indeed,seattle  wa, collaborate with other product marketers  designers  data scientists and industry experts to produce relevant content that meets the needs of our employer   ,,
2869,seattle,data scientist  all levels   seattle ,lyft corporate,seattle  wa, data scientists also build evaluation methodology for these foundational algorithms  including a high fidelity simulation environment    ,,
2870,seattle,study coordinator   safety assessment,snbl usa  ltd ,everett  wa, perform data verification as needed  create study schedules for data collection within the online data capture system and implement schedule changes as a result   ,,
2871,seattle,animal technician,apex life sciences,seattle  wa, demonstrated ability to accurately collect and effectively present data  perform specialized lab techniques either independently or by assisting scientists    ,,
2872,seattle,digital software project manager,smart caliber technology,redmond  wa, you’ll be supported by experienced product managers  ux designers and data scientists  you’ll grow a team capable of both building beautiful user experiences   ,,
2873,seattle,territory sales manager   washington d c  area,cray,seattle  wa, cray  provides innovative systems and solutions enabling scientists and engineers in industry  academia and government to meet existing and future simulation   ,,
2874,seattle,temp   data scientist,avalara,seattle  wa, experience querying against and transforming data within traditional data warehouse environment  sql  redshift  etc      ,,
2875,seattle,identity and access analyst,uw medicine it services,seattle  wa, previous experience working in data analysis and data quality  demonstrated knowledge and experience with data analysis and data structures    ,,
2876,seattle,fda   identity   access analyst assistant,uw medicine it services,seattle  wa, previous experience working in data analysis and data quality assurance  demonstrated knowledge and experience with data analysis and data structures    ,,
2877,seattle,sr  software development engineer  aws ml,amazon corporate llc,seattle  wa, computer science fundamentals in data structures  experience with machine learning  data mining  and or statistical analysis tools such as r and matlab is a   ,,
2879,seattle,software development engineer  aws machine learning platforms,amazon corporate llc,seattle  wa, computer science fundamentals in data structures  experience with machine learning  data mining  and or statistical analysis tools such as r and matlab is a   ,,
2880,seattle,sr software development engineer  aws machine learning platforms,amazon corporate llc,seattle  wa, computer science fundamentals in data structures  as part of amazon ai  the ml platform   frontend team is focused on providing the best customer experience in   ,,
2882,seattle,postdoctoral research scientist  haptic systems,oculus vr,redmond  wa, 3  year experience with designing  performing and analyzing data from human user studies  oculus is a world leader in the design of virtual reality systems    ,,
2883,seattle,research scientist  digital systems architecture,oculus vr,redmond  wa, oculus research  the research division of oculus  facebook   is looking for a digital system architect to support the development of our next generation,,
2884,seattle,software development engineer ii  aws machine learning service,amazon corporate llc,seattle  wa, experience with machine learning  data mining tools and techniques  strong computer science fundamentals   data structures  algorithms design  complexity   ,,
2885,seattle,software development engineer  aws machine learning,amazon corporate llc,seattle  wa, computer science fundamentals in object oriented design  data structures  high performance computing  experience with machine learning  deep learning  data   ,,
2886,seattle,electrical engineer technician,novuson surgical  inc,bothell  wa, record test data  assist with the development of a parts inventory database and enter of parts data  we are preferably seeking a person with some experience in   ,,
2887,seattle,it windows systems administrator  uwmed finance,university of washington medical center,seattle  wa, experience with hipaa  ferpa  pci dss  or similar data security regulations  uw medicine ’s mission is to improve the health of the public by advancing medical   ,,
2888,seattle,executive assistant ii,fred hutchinson cancer research center,seattle  wa, conduct research  compile data  and prepare documents for consideration and presentation as required by program leadership    ,,
2889,seattle,seeking those with ph d  in data science  artificial intelligence  machine learning  big data  cloud,omni212,redmond  wa, in data science  big data  cloud computing  artificial intelligence  cybersecurity  internet of things  iot   self driving car technologies    ,,
2890,seattle,research intern  machine perception,oculus vr,redmond  wa, large scale optimization and data science  oculus research's surreal vision team is looking for the next generation of scientists and engineers to tackle the   ,,
2891,seattle,lead data pipeline engineer,livestories,seattle  wa, you are used to working with data scientists and meeting their requirements for large data processing and machine learning    ,,
2892,seattle,staff software web engineer,the climate corp ,seattle  wa," we deal with large  ""big data"" sets such as scientific data  machine generated data from our farmer's equipment to geospatial data  precision agriculture    ",,
2893,seattle,data scientist,predictive science,seattle,this is a freelance data scientist position who will work with other senior data scientists to consult with executives and data scientists who are a part of the   ,,
2894,seattle,data scientist   computer vision,mighty ai,seattle  wa,mighty ai is seeking an experienced data scientist with a background in computer vision to join our data science team    ,,
2895,seattle,data scientist,kpmg,seattle  wa,kpmg is currently seeking a data scientist  to join our advance data analytics organization  five years of professional experience working as a data scientist    ,,
2896,seattle,data analyst  machine learning algorithms predictive mathematical modeling ,pactera technologies,redmond  wa,one of our fortune 500 clients microsoft has openings of data analyst machine learning  10  _work on some basic data cleaning tasks  data labelling tasks   ,,
2897,seattle,data scientist,excell,bellevue  wa,the data scientist works on a team using statistical  mathematical  and predictive data models to bring insights and answers to complex business questions    ,,
2898,seattle,senior software engineer   machine learning,amplero,seattle  wa,a central component of our saas offering is the big data platform that needs to support both large scale batch processing and real time decision making while   ,,
2899,seattle,chief data scientists,mighty ai,seattle  wa,our chief data scientist will lead  grow and develop our existing team of top notch data scientists  mighty ai is looking for a chief data scientist to   ,,
2900,seattle,data scientist  natural language processing,kpmg,seattle  wa,kpmg is currently seeking a data scientist to join our advanced data analytics team  experience with command line scripting  data structures and algorithms and   ,,
2901,seattle,data scientist,g2 web services  llc,bellevue  wa,the data scientist is part of the data science team in charge of all predictive analytics behind g2’s products and services    ,,
2902,seattle,sr data scientist,t mobile,bellevue  wa,data scientist role is on the data driven businesses  ddb  team within the emerging businesses  eb  organization    ,,
2903,los angeles,data scientist – research informatics,city of hope,irwindale  ca,data scientist – research informatics  meet with researchers to explain data  data analysis  insights and relationships within data    ,,
2905,los angeles,software engineer  data analytics ,lieberman research worldwide  lrw ,los angeles  ca,you’ll work on building a cloud based integrated data analytics platform to empower our market researchers and data scientists to use disparate data sources to   ,,
2907,los angeles,data scientist,grindr,west hollywood  ca, strong experience building data visualizations  dashboards  and data representations  experience building real time data pipelines within high volume data   ,,
2908,los angeles,data scientist,usc,los angeles  ca, university advancement is seeking an experienced data scientist to join its team and create analytical solutions for business problems in fundraising    ,,
2909,los angeles,data scientist,datascience,los angeles  ca, datascience is seeking to hire a full time data scientist for our partner wpromote  inc  conducting deep and continuous exploration of heterogeneous data    ,,
2910,los angeles,senior data scientist,convertro,los angeles  ca, minimum of 3 years experience developing enterprise scale big data systems and working with big data technologies    ,,
2911,los angeles,senior data scientist  content science   algorithms,netflix,los angeles  ca, hunger to continue developing as a data scientist  however  data scientists may also find themselves utilizing descriptive analytics  crowdsourcing  causal   ,,
2912,los angeles,data scientist,praedicat  inc ,los angeles  ca, our data is amazingly rich and provides a fantastic opportunity for data scientists to create and explore algorithms that will ultimately make world a cleaner    ,,
2913,los angeles,data scientist,core digital media,playa vista  ca, be involved with problem definition  data exploration  data acquisition and visualization  feature algorithms  evaluating and comparing metrics  deploying   ,,
2914,los angeles,research scientist,sdl,los angeles  ca, hands on experience with large scale data processing  as a research scientist  you will assist in shaping the    ,,
2915,los angeles,data scientist,red bull,santa monica  ca, develop data products  experience in unstructured data handling and analysis  support our global data analytics strategy as needed    ,,
2916,los angeles,avp of advanced analytics,pacific life,newport beach  ca,partner with data infrastructure peers and operational managers to identify data gaps and improve data quality    ,,
2917,los angeles,data scientist,predictive science,los angeles,this is a freelance data scientist position who will work with other senior data scientists to consult with executives and data scientists who are a part of the   ,,
2918,los angeles,data scientist,conversion logic,los angeles  ca, our data science team is seeking a data scientist to help them drive research development in advanced attribution modeling and analytical support to client service and   ,,
2920,los angeles,financial  data modeling   research analyst,ideatree,west hollywood  ca, charts  formulas  queries  pivot tables  import   export and data manipulation  2 5 years of experience in a financial analyst   business analyst   data analyst   ,,
2921,los angeles,data scientist   sr  data scientist,tillster,los angeles  ca, data scientist   sr  data scientist – los angeles  experience in collecting data from exposing data to various data sources and services  api  json  xml     ,,
2922,los angeles,senior data scientist,zefr,venice  ca, participate as a member of the data science team  work closely with fellow data scientists  product managers and engineers    ,,
2923,los angeles,senior data scientist,truecar  inc ,santa monica  ca, the senior data scientist will work in a fast paced environment  with diverse data sets and technologies to produce production quality  scalable  automated    ,,
2924,los angeles,machine learning scientist,tinder,west hollywood  ca, we are looking for a machine learning scientist to help us explore a vast amount of data and derive knowledge from that data that can be used to improve our   ,,
2925,los angeles,data scientist,faraday future  inc ,los angeles  ca, experience with spark  hadoop   other big data tools  use stats  machine learning  math and cs to help design the car and its sensors  gain insight into   ,,
2926,los angeles,data scientist,activision,santa monica  ca, data scientist flexible locations:  the team is looking for a data scientist  experience with streaming data  e g    ,,
2927,los angeles,machine learning developer,luxoft,los angeles  ca, axioma adapter – ‘in house’ solution allowing reference data to be loaded into portfolio optimizer  choose and incorporate appropriate data mining and analysis   ,,
2928,los angeles,senior  advanced analytics,at t,el segundo  ca, if you love data  we’ve got it  no other business has the suite of data we have  we have a dynamic team of seven people focused on customer interactions   ,,
2929,los angeles,data scientist – research informatics,city of hope,irwindale  ca, data scientist – research informatics  meet with researchers to explain data  data analysis  insights and relationships within data    ,,
2930,los angeles,machine learning developer,idexcel technologies,los angeles  ca, strong technical developer that can implement algorithms and work with clients’ existing data science team to run pocs and prototypes    ,,
2931,los angeles,director  data science,nbcuniversal,universal city  ca, experience leading teams of data scientists or engineers  driving the development of data models  i e  understanding of big data technologies  cassandra  spark    ,,
2932,los angeles,research and economics analyst   data visualization,california association of realtors,los angeles  ca, focusing on data visualization  data gathering and presentation preparations  experience working with statistics and survey research data    ,,
2934,los angeles,senior data engineer  content analytics,netflix,los angeles  ca, experience with its data science libraries is a plus  a collection of big data tech  s3  hive  spark  elasticsearch         ,,
2935,los angeles,computational staff scientist  statistician ii ,lawrence j  ellison institute for transformative m   ,los angeles  ca, we are seeking a talented computational scientist who is skilled in statistical data analysis and has a strong interest cancer biology    ,,
2936,los angeles,sr  data scientist,executive health,woodland hills  ca, 10  years as data scientist in a delivery oriented environment after advanced degree experience with property   claims insurance or claims data preferred    ,,
2938,los angeles,sr  data scientist,crowdstrike,los angeles  ca, comfortable to work on very large data sets of sparse high dimensional data  work closely with domain experts to improve our raw data and to derive more value   ,,
2942,los angeles,data engineer  scala,hireclout,los angeles  ca, ingesting and working with huge data sets using spark and emr  from aws  storing that data in s3 and redshift solving challenging engineering problems around   ,,
2943,los angeles,sr  data scientist,tronc,los angeles  ca, we are looking for a senior data scientist to join a newly formed data science and engineering team at tronc in our los angeles office    ,,
2944,los angeles,editorial intern,buzzfeed,los angeles  ca, we have offices in 18 cities around the world and more than 1300 employees including reporters  video producers  data scientists  engineers  brand strategists    ,,
2945,los angeles,machine learning research scientist,datalogic,pasadena  ca, work with other members of the machine vision applications dl labs team to develop novel machine learning   based methods for industrial inspection,,
2946,los angeles,data scientist,spokeo,pasadena  ca, leverage data munging approaches and handle imperfections in data:  data mining approaches:  spokeo’s product team is looking for a data scientist to join us in   ,,
2947,los angeles,data engineer,retention science,santa monica  ca, we are looking for passionate data engineers to scale out our platform and collaborate with data scientists to implement and improve our machine learning models   ,,
2948,los angeles,spacecraft data analyst,the aerospace corporation,el segundo  ca, analyze data from spacecraft  our state of the art laboratory facilities are staffed by some of the leading scientists in the world    ,,
2949,los angeles,manager  data science and analytics,the wonderful company llc,los angeles  ca, work with data scientists to create algorithms based on your insights  expert knowledge in turning complex data into actionable insights    ,,
2950,los angeles,machine learning engineer,impact health,playa del rey  ca, you will be working across personalization and natural language processing within a small ninja group of software engineers   data scientists    ,,
2951,los angeles,computer vision   research scientist,nutonomy,santa monica  ca, deep learning applied to images or video data  we are seeking highly talented computer vision research scientists focused on computer vision   machine learning   ,,
2953,los angeles,sr  assoc machine learning modeler   data scientist,zestfinance,los angeles  ca, knowledge of data structures and parallelization  experience with large scale data storage and analysis  e g   spark  mapreduce  is a plus    ,,
2954,los angeles,research analyst,the dumont project,los angeles  ca, gather and analyze market research data  including industry trends  competitive landscape  audience research  creative research  and price points    ,,
2955,los angeles,intern   summer 2017   undergraduate   data science machine learning,twentieth century fox,los angeles  ca, experience leveraging data visualization tools and building dashboards  knowledge of data structures  algorithms  and supervised and unsupervised machine   ,,
2956,los angeles,data scientist,amerihome mortgage,woodland hills  ca, drive the collection of new data and the refinement of existing data sources  amerihome believes the best analytic solutions  models and applications depend on   ,,
2957,los angeles,quantitative developer,praedicat  inc ,los angeles  ca, who will report to the chief data scientist  to commercial clients built on cutting edge  big data analytics   products  cometa™ and oortfolio™  are pushing the   ,,
2958,los angeles,statistical reporting analyst,perr knight,santa monica  ca, a perr knight statistical analyst is responsible for running formatting and data validation programs  evaluating data quality results  performing financial   ,,
2959,los angeles,sr  statistician,ucla health,los angeles  ca, supervise research assistants on data entry and data management procedures  conduct statistical analyses to monitor and validate data as part of data quality   ,,
2960,los angeles,data scientist,wpromote,el segundo  ca, identifying  analyzing  and interpreting trends patterns in complex data sets  establishing the customer lifetime value through analyzation of client data    ,,
2961,los angeles,project scientist,cedars sinai,los angeles  ca, the candidate will perform and analyze data obtained on the protein modification involving cysteine amino acid residues    ,,
2962,los angeles,big data technical intern i,at t,el segundo  ca, as a data scientist or data engineer  you’ll use your talent for breaking down business problems into data driven analyses that guide improvements in customer   ,,
2963,los angeles,microcontent intern,buzzfeed,los angeles  ca, we have offices in 18 cities around the world and more than 1300 employees including reporters  video producers  data scientists  engineers  brand strategists    ,,
2964,los angeles,analyst   tv research,creative artists agency  caa ,los angeles  ca, download overnight data and analyze specific properties for the purpose of performance insight  fill ad hoc request drawing upon all data resources available   ,,
2965,los angeles,machine learning expert,prutech solutions  inc ,los angeles  ca, the need is to have someone with experience working on  net technologies and cloud azure for ml with a strong background in data analysis and algorithmic   ,,
2966,los angeles,analyst,riot games,los angeles  ca, as an analyst  you’ll join the insights discipline – the group of researchers  analysts  data scientists and strategists responsible for solving problems and   ,,
2967,los angeles,data scientist,intuit,woodland hills  ca, come join the strategic risk team as a data scientist  knowledge of quickbooks data or clickstream data would be an asset    ,,
2969,los angeles,market research analyst,david kordansky gallery,los angeles  ca, perform market research analysis to determine present and future marketing and business development operations and performance in the industry  analyze,,
2970,los angeles,software engineer  data analytics ,lieberman research worldwide  lrw ,los angeles  ca, you’ll work on building a cloud based integrated data analytics platform to empower our market researchers and data scientists to use disparate data sources to   ,,
2971,los angeles,big data engineer,praedicat  inc ,los angeles  ca, work with data scientists to build a data science technology stack adhering to best in class big data principles    ,,
2972,los angeles,senior data strategy analyst,neustar  inc ,los angeles  ca, manage data collection from clients  data review and quality checks of incoming data to ensure high quality data is used in database processing    ,,
2973,los angeles,data scientist,mattel,el segundo  ca, as a data scientist  your role is to analyze and visualize large sets of data  understand   decode patterns and report inherent relationships    ,,
2975,los angeles,data scientist,huxley associates,los angeles  ca, experience with hadoop and spark big data frameworks  demonstrated experience in manipulating and analyzing structured and unstructured data    ,,
2976,los angeles,cell therapy assay development scientist i ii,atara biotherapeutics,los angeles  ca, cell therapy assay development scientist iv  independently performs detailed analysis of data and interprets results    ,,
2977,los angeles,casting intern,buzzfeed,los angeles  ca, we have offices in 18 cities around the world and more than 1300 employees including reporters  video producers  data scientists  engineers  brand strategists    ,,
2978,los angeles,research associate ii,cedars sinai,los angeles  ca, participation in laboratory meetings  keeping laboratory notebooks  performing calculations  tabulating data  summarizing methods and results of related   ,,
2979,los angeles,software engineer ii   machine learning,jet propulsion laboratory,pasadena  ca, geospatial   space based data  natural language processing  sklearn  scipy  apache big data suite  opencv  cloud based   distributed  stream based  apache big   ,,
2980,los angeles,data scientist,tastemade,santa monica  ca, as a data scientist  you will solve problems including  but not limited to:  data is the biggest focus area at tastemade right now    ,,
2981,los angeles,senior data strategy analysts,udig,los angeles  ca, leading conversations with client data owners and media agency partners to understand strategy through data and identify data attributes critical to our   ,,
2983,los angeles,market research analyst,kantar millward brown,los angeles  ca, craft compelling stories  working with your account lead to translate data into insights that address key client business issues    ,,
2984,los angeles,sr quantitative analyst   ccar,city national bank,los angeles  ca, ~recalibrate all models annually to incorporate latest data  minimum five years technical experience obtaining information from disparate sources  including   ,,
2985,los angeles,machine learning engineer,oben,pasadena  ca, as a member of the machine language translation team  you utilize your superior technical aptitude and deep understanding of machine learning and natural,,
2986,los angeles,biometric research scientist   pasadena  ca ,3m,pasadena  ca, 3m is seeking a biometric research scientist for the traffic safety and security division  identity management business located in pasadena  california    ,,
2987,los angeles,servicing operations research analyst,amerihome mortgage,woodland hills  ca, summary the customer contact group is the primary point of contact for borrowers and business partners requiring assistance in resolving servicing issues ,,
2988,los angeles,analytics manager  north america,riot games,los angeles  ca, you'll be part of the insights community at riot – the group of researchers  analysts  data scientists and strategists responsible for solving problems and   ,,
2989,los angeles,research assistant  entomology,provivi inc ,santa monica  ca, reports to the associate scientist  entomology  prepping rearing materials  transferring and collecting insects  filling in data forms  and cleaning reusable   ,,
2990,los angeles,statistician i,public health institute,monrovia  ca, computerized data management manipulate data records from a database management system  using appropriate data management computer software  to produce   ,,
2991,los angeles,part time data science instructor,general assembly,santa monica  ca, data visualization techniques  data science instructor overview  manipulation of large data sets  you are eager to shape the skills  minds  and trajectories of   ,,
2992,los angeles,data scientist,blackwood seven,los angeles  ca, data scientists gather and analyze data to solve and address highly complex business problems and evaluate scenarios to make prediction on future outcomes and   ,,
2993,los angeles,research support analyst,ucla health,los angeles  ca, skill in projecting  analyzing and monitoring income and expense trends on the basis of existing revenue and cost data    ,,
2994,los angeles,machine learning lead,originate,los angeles  ca, deep understanding of data engineering   data pipelines  storage  warehousing  etl  etc  build effective data visualizations and dashboards    ,,
2995,los angeles,research analyst  marketing science,lieberman research worldwide  lrw ,los angeles  ca, general technical problem solving skills with respect to data manipulation  debugging analysis routines and simulations  investigating data anomalies  etc    ,,
2996,los angeles,space operations analyst,the aerospace corporation,el segundo  ca, our state of the art laboratory facilities are staffed by some of the leading scientists in the world  identify new areas of sda concern and proactively develop   ,,
2997,los angeles,postdoctoral scientist   neurosurgery,cedars sinai,los angeles  ca, analyzes and interprets data  participate in collecting time resolved fluorescence data from patients in the operating room    ,,
2998,los angeles,mathematician numerical analyst,the aerospace corporation,el segundo  ca, perform orbit determination for a variety of satellite missions using real and simulated data  our state of the art laboratory facilities are staffed by some of   ,,
2999,los angeles,statistician,ucla health,los angeles  ca, experience in data management and manipulation of large data sets  experience with redcap  research electronic data capture  system    ,,
3000,los angeles,data quality engineer,ticketmaster,hollywood  ca, work with several cross functional areas  analysts  data warehouse admins  web developers  data scientists  and data users to research and resolve issues    ,,
3001,los angeles,senior analyst   research  abc ,disney abc television group,burbank  ca, ability to use data from a variety of sources to tell a compelling story of abc’s performance  as well as larger industry trends  based on multiple data sources   ,,
3002,los angeles,sr  data scientist   analytic engineer,connexity,los angeles  ca, minimum of 3 years relevant analytic work experience  e g   as a statistician   computational biologist   bioinformatician   data scientist   including deep   ,,
3003,los angeles,research analyst  ca ,the expert institute,los angeles  ca, overview: the expert institute is a high growth tech start up that has been disrupting the legal space since 2010  we are the fastest growing platform for,,
3004,los angeles,clinical application spec,diagnostic laboratories   radiology ,burbank  ca, data innovations middleware  clinical laboratory scientist  generalist  diagnostic laboratories   radiology    ,,
3005,los angeles,sr manager  data engineering,the walt disney studios,glendale  ca, empower the business   support the business to unearth data  transform data  access data  understand data and exploit data    ,,
3006,los angeles,summer graduate intern   research scientist,the aerospace corporation,el segundo  ca, experience analyzing ground based gps data and gps radio occultation data  develop software for processing gps radio occultation data    ,,
3007,los angeles,microcontent intern,buzzfeed for video internship fellowship residency,los angeles  ca, we have offices in 18 cities around the world and more than 1300 employees including reporters  video producers  data scientists  engineers  brand strategists    ,,
3008,los angeles,machine learning scientist with audio dsp background,oben,pasadena  ca, define data needs  evaluate data quality  perform and critique appropriate statistical analyses using software such as r  python  sas  matlab  and or splus    ,,
3009,los angeles,senior data scientist  natural language processing ,nativo,el segundo  ca, senior data scientist  the data scientist will be part of a team responsible for designing and improving of our big data   data science infrastructure    ,,
3010,los angeles,researcher,riot games,los angeles  ca, as a researcher  you’ll join the insights discipline – the group of researchers  analysts  data scientists  and strategists responsible for solving problems and   ,,
3011,los angeles,compliance statistician,city national bank,los angeles  ca, this position is responsible for supporting the development  analysis  testing or tuning of city national's fair lending and bsa models as prescribed by the,,
3012,los angeles,senior scientist,council for watershed health,los angeles  ca, attend key stakeholder meetings and committee groups to represent cwh’s science based projects and effectively communicate how water monitoring data is   ,,
3014,los angeles,data scientist,hulu,santa monica  ca, we are looking for data scientists who are passionate about using data to drive strategy and product recommendations  you will be engaged with senior leaders to   ,,
3015,los angeles,mts   energy technology scientist,the aerospace corporation,el segundo  ca, candidate must be able to maintain accurate test data and perform general laboratory upkeep duty  our state of the art laboratory facilities are staffed by some   ,,
3016,los angeles,computer vision scientist,tinder,west hollywood  ca, hands on experience in big data framework such as spark and hadoop  we are looking for a computer vision scientist to implement computer vision and image   ,,
3018,los angeles,data scientist,ingrooves music group,los angeles  ca, integrate with apis and external data sources to uncover statistically robust music consumption trends  1 year of data extraction transformation  e g   coding   ,,
3019,los angeles,market research analyst   analyst development program,ipsos north america,culver city  ca, love data  consumer decision making  and puzzles  would you like to work with a team of passionate problem solvers dedicated to bringing research insights and   ,,
3020,los angeles,marketing scientist  attribution analytics,marketshare,los angeles  ca, well versed in using sql to process extract data from data processing platforms  marketing scientist   attribution analytics    ,,
3021,los angeles,graphics programmer,usc,playa vista  ca, the team’s focus is in the areas of  geospatial data and technologies  cloud services  e learning  live  virtual  constructive simulations  uas drones and game   ,,
3022,los angeles,senior data visualization engineer  content analytics,netflix,beverly hills  ca, work with the finance experts  data scientists  and data engineers to develop metrics   analytical approaches to understand nuance around title performance and   ,,
3023,los angeles,staff environmental engineer scientist,tetra tech,pasadena  ca, evaluating data against regulatory criteria and determining future actions  tetra tech is a leading provider of consulting engineering  and technical services   ,,
3024,los angeles,scientist,exponent,los angeles  ca, providing case management  data processing  and other project support  exponent's human factors practice is seeking a scientist for our los angeles  ca office    ,,
3025,los angeles,research analyst,didi hirsch mental health services,inglewood  ca, responsible for data management  e g   importing  and exporting data in various applications  cleaning data and resolving data inconsistencies  restructuring   ,,
3026,los angeles,digital research analyst,twentieth century fox,los angeles  ca, reporting that includes but is not limited to third party competitive data   the digital research analyst is responsible    ,,
3027,los angeles,research analyst  la ca ,jba international,los angeles  ca, position: research analyst  la ca  location: los angeles  ca full time permanent direct hire we are looking for two research analysts to work as part an,,
3028,los angeles,data scientist,riot games,los angeles  ca, as data scientist  you'll wrestle petabytes of data to the ground and force them to tell interesting – and true    ,,
3029,los angeles,senior data scientist,spokeo,pasadena  ca, perform data analytics  statistical mathematical modeling and prototype designs  deliver findings and interpretation of results to management team through data   ,,
3030,los angeles,sql etl developer,answer financial inc ,encino  ca, ability to partner with data scientists to automate analytical products  experience working as a team documenting and enforcing data and data processing   ,,
3031,los angeles,data engineer,tronc,los angeles  ca, you'll work closely with data scientists to help uncover and build data features that power machine learning models and learn hard won techniques for avoiding   ,,
3032,los angeles,research development intern   machine learning scientist phd,vdms,los angeles  ca, great skills in statistics  large scale data analysis  and data structure   algorithms  the internship program will focus on the areas of high speed routing and   ,,
3033,los angeles,research programmer ii,usc,los angeles  ca, will have knowledge of system administration and software configuration of linux  solaris and mac operating systems including security monitoring  data transfer   ,,
3034,los angeles,senior scientist,st  jude medical,sylmar  ca, performs extensive analysis of data using statistical methods  we are seeking an experienced  high caliber senior scientist for the health economics outcomes   ,,
3035,los angeles,senior research analyst  inland empire ,jll,los angeles  ca, respond to all internal and external requests for insight  data  and information  strong analytical skills  problem solving skills  and ability to process and   ,,
3036,los angeles,senior machine learning algorithm developer engineer,raytheon,el segundo  ca, 4  years of school work or related experience developing original mathematical algorithms or quantitative analysis techniques · 4  years of experience with   ,,
3037,los angeles,mission design analyst,the aerospace corporation,el segundo  ca, visualize engineering data utilizing custom 3d opengl software and various off the shelf graphics tools  our state of the art laboratory facilities are staffed   ,,
3038,los angeles,senior analyst  multiplatform research  freeform ,disney abc television group,burbank  ca, understanding of data analytics tools such as tableau and sql  support scheduling  finance  press  marketing  programming  and digital initiatives with ad hoc   ,,
3039,los angeles,postdoctoral scholar research associate,lawrence j  ellison institute for transformative m   ,los angeles  ca, the candidate will work in close collaboration with a diverse team consisting of cancer researchers  computational scientists and clinicians to generate and   ,,
3040,los angeles,lead software engineer   machine learning,kinect,glendale  ca, practical experience with python   ipython and ml   data science packages for it  e g  we' re building a new team responsible for all machine learning projects    ,,
3041,los angeles,electrophysics engineer scientist  early career ,boeing,el segundo  ca, skilled scientists and thinkers  supports project management by gathering project status data  collects data on supplier and partner performance to ensure   ,,
3042,los angeles,manager  machine learning modeler   data scientist,zestfinance,los angeles  ca, knowledge of data structures and parallelization  experience with large scale data storage and analysis  e g   spark  mapreduce  is a plus    ,,
3043,los angeles,scientist,beyond meat,el segundo  ca, the research scientist  the scientist will have a keen understanding and extensive  trials  establish data and make technical case for product feasibility    ,,
3044,los angeles,director of west coast  branded distribution,buzzfeed,los angeles  ca, we have offices in 18 cities around the world and more than 1300 employees including reporters  video producers  data scientists  engineers  brand strategists    ,,
3045,los angeles,market research analyst   media   entertainment,penn schoen berland,los angeles  ca, we are currently looking for top notch analysts to join our media   entertainment team at psb  our offices are located in the beautiful santa monica region,,
3046,los angeles,postdoctoral scientist  regenerative medicine institute ,cedars sinai,los angeles  ca, analyzes  interprets  summarizes and compiles data  the cedars sinai medical center  regenerative medicine institute is looking for a postdoctoral scientist to   ,,
3047,los angeles,learning   development advisor,the aerospace corporation,el segundo  ca, ability to conduct training needs assessments including creating data gathering instruments  collecting data  analyzing qualitative and quantitative data  and   ,,
3048,los angeles,research scientist ii  geophysics and planetary geosciences group,jet propulsion laboratory,pasadena  ca, experience working with data from one or more of the active mars missions  and participation in one of the mission science teams     ,,
3049,los angeles,analyst  qualitative research,kelton global,los angeles  ca, kelton is a strategy consultancy that creates consumer oriented business solutions based on core human truths  we create brand relevance and resonance for our,,
3050,los angeles,product manager  data,ticketmaster,hollywood  ca, work closely with data scientists  engineers  analysts  third party partners and internal qa teams in multiple geographic locations to insure quality    ,,
3051,los angeles,sr statistical programmer,pra health sciences,santa monica  ca, demonstrates a strong knowledge and understanding of analysis data structure standards  adam  and a good understanding of conversion data structure standards   ,,
3052,los angeles,data scientist,taboola,los angeles  ca, experience in collecting data from exposing data to various data sources and services  api  json  xml     ,,
3053,los angeles,scientist i ii,eurofins eaton analytical  inc ,monrovia  ca, performing data process  data entry and written documentation  scientist i ii responsibilities include  but are not limited to  the following :    ,,
3054,los angeles,reality casting associate producer,buzzfeed,los angeles  ca, we have offices in 18 cities around the world and more than 1300 employees including reporters  video producers  data scientists  engineers  brand strategists    ,,
3055,los angeles,scientist   senior research associate  flow cytometry,kite pharma  inc ,santa monica  ca, excellent skill in microsoft word  excel and data analysis  you will also be assisting in planning and executing laboratory studies  analyze experimental data   ,,
3056,los angeles,postdoctoral scholar   research associate,usc,los angeles  ca, social scientists  engineers  and computer scientists  projects involving big data management and application    ,,
3057,los angeles,ops dx scientist ii,diasorin,cypress  ca, dx scientist ii  operations division   independently interprets data derived from the laboratory research  interacts with research development scientist to facilitate technology   ,,
3058,los angeles,safety scientist,kite pharma  inc ,santa monica  ca, ability to critically analyze individual and aggregate safety data with scientific rigor  the safety scientist is responsible for or supports various   ,,
